task_step,task_completion_percentage,previous_actions,choices,correct_choice,correct_action
4,0.3333333333333333,"['Pull into gas station', 'Pick pump and pull up', 'Hit gas tank cover release button', 'Swipe card at pump to pay']","['Unscrew tank cap', 'Screw tank cap back on']",Unscrew tank cap,0
5,0.4166666666666667,"['Pull into gas station', 'Pick pump and pull up', 'Hit gas tank cover release button', 'Swipe card at pump to pay', 'Unscrew tank cap']","['Stick pump nozzle in tank and fill', 'Start car']",Stick pump nozzle in tank and fill,0
6,0.5,"['Pull into gas station', 'Pick pump and pull up', 'Hit gas tank cover release button', 'Swipe card at pump to pay', 'Unscrew tank cap', 'Stick pump nozzle in tank and fill']","['Place pump nozzle back on pump', 'Start car']",Place pump nozzle back on pump,0
7,0.5833333333333334,"['Pull into gas station', 'Pick pump and pull up', 'Hit gas tank cover release button', 'Swipe card at pump to pay', 'Unscrew tank cap', 'Stick pump nozzle in tank and fill', 'Place pump nozzle back on pump']","['Pick pump and pull up', 'Screw tank cap back on']",Screw tank cap back on,1
8,0.6666666666666666,"['Pull into gas station', 'Pick pump and pull up', 'Hit gas tank cover release button', 'Swipe card at pump to pay', 'Unscrew tank cap', 'Stick pump nozzle in tank and fill', 'Place pump nozzle back on pump', 'Screw tank cap back on']","['Close tank cap cover', 'Unscrew tank cap']",Close tank cap cover,0
9,0.75,"['Pull into gas station', 'Pick pump and pull up', 'Hit gas tank cover release button', 'Swipe card at pump to pay', 'Unscrew tank cap', 'Stick pump nozzle in tank and fill', 'Place pump nozzle back on pump', 'Screw tank cap back on', 'Close tank cap cover']","['Drive away', 'Get in car']",Get in car,1
10,0.8333333333333334,"['Pull into gas station', 'Pick pump and pull up', 'Hit gas tank cover release button', 'Swipe card at pump to pay', 'Unscrew tank cap', 'Stick pump nozzle in tank and fill', 'Place pump nozzle back on pump', 'Screw tank cap back on', 'Close tank cap cover', 'Get in car']","['Start car', 'Pull into gas station']",Start car,0
11,0.9166666666666666,"['Pull into gas station', 'Pick pump and pull up', 'Hit gas tank cover release button', 'Swipe card at pump to pay', 'Unscrew tank cap', 'Stick pump nozzle in tank and fill', 'Place pump nozzle back on pump', 'Screw tank cap back on', 'Close tank cap cover', 'Get in car', 'Start car']","['Drive away', 'Close tank cap cover']",Drive away,0
0,0.0,[],"['Drive car to gas station', 'Collect receipt']",Drive car to gas station,0
1,0.1111111111111111,['Drive car to gas station'],"['Wait for fueling to end', 'Pull up next to pump']",Pull up next to pump,1
2,0.2222222222222222,"['Drive car to gas station', 'Pull up next to pump']","['Open gas tank cover', 'Hand over credit card']",Open gas tank cover,0
3,0.3333333333333333,"['Drive car to gas station', 'Pull up next to pump', 'Open gas tank cover']","['Ask attendant for the amount of gas you want', 'Collect receipt']",Ask attendant for the amount of gas you want,0
4,0.4444444444444444,"['Drive car to gas station', 'Pull up next to pump', 'Open gas tank cover', 'Ask attendant for the amount of gas you want']","['Collect receipt', 'Hand over credit card']",Hand over credit card,1
5,0.5555555555555556,"['Drive car to gas station', 'Pull up next to pump', 'Open gas tank cover', 'Ask attendant for the amount of gas you want', 'Hand over credit card']","['Collect receipt', 'Once credit card is swiped, take back credit card']","Once credit card is swiped, take back credit card",1
6,0.6666666666666666,"['Drive car to gas station', 'Pull up next to pump', 'Open gas tank cover', 'Ask attendant for the amount of gas you want', 'Hand over credit card', 'Once credit card is swiped, take back credit card']","['Wait for fueling to end', 'Drive car to gas station']",Wait for fueling to end,0
7,0.7777777777777778,"['Drive car to gas station', 'Pull up next to pump', 'Open gas tank cover', 'Ask attendant for the amount of gas you want', 'Hand over credit card', 'Once credit card is swiped, take back credit card', 'Wait for fueling to end']","['Pull up next to pump', 'Collect receipt']",Collect receipt,1
8,0.8888888888888888,"['Drive car to gas station', 'Pull up next to pump', 'Open gas tank cover', 'Ask attendant for the amount of gas you want', 'Hand over credit card', 'Once credit card is swiped, take back credit card', 'Wait for fueling to end', 'Collect receipt']","['Open gas tank cover', 'Drive out of gas station']",Drive out of gas station,1
0,0.0,[],"['pay for gas', 'step out of car']",step out of car,1
1,0.2,['step out of car'],"['pay for gas', 'pump gas']",pay for gas,0
2,0.4,"['step out of car', 'pay for gas']","['pump gas', 'open gas tank']",open gas tank,1
3,0.6,"['step out of car', 'pay for gas', 'open gas tank']","['insert gas nozzle', 'step out of car']",insert gas nozzle,0
4,0.8,"['step out of car', 'pay for gas', 'open gas tank', 'insert gas nozzle']","['pump gas', 'pay for gas']",pump gas,0
0,0.0,[],"['Pay for gas', 'Go to gas station']",Go to gas station,1
1,0.16666666666666666,['Go to gas station'],"['Pull up to pump', 'Remove pump']",Pull up to pump,0
2,0.3333333333333333,"['Go to gas station', 'Pull up to pump']","['Pay for gas', 'Remove pump']",Pay for gas,0
3,0.5,"['Go to gas station', 'Pull up to pump', 'Pay for gas']","['Open up gas cap', 'Go to gas station']",Open up gas cap,0
4,0.6666666666666666,"['Go to gas station', 'Pull up to pump', 'Pay for gas', 'Open up gas cap']","['Go to gas station', 'Remove pump']",Remove pump,1
5,0.8333333333333334,"['Go to gas station', 'Pull up to pump', 'Pay for gas', 'Open up gas cap', 'Remove pump']","['Pay for gas', 'Pump gas']",Pump gas,1
0,0.0,[],"['Pull into gas station', 'Leave gas station']",Pull into gas station,0
1,0.125,['Pull into gas station'],"['Get into car', 'Put bank card into machine']",Put bank card into machine,1
2,0.25,"['Pull into gas station', 'Put bank card into machine']","['Get into car', 'Insert pump into car']",Insert pump into car,1
3,0.375,"['Pull into gas station', 'Put bank card into machine', 'Insert pump into car']","['Pump fuel', 'Leave gas station']",Pump fuel,0
4,0.5,"['Pull into gas station', 'Put bank card into machine', 'Insert pump into car', 'Pump fuel']","['Wait till pump stops', 'Pull into gas station']",Wait till pump stops,0
5,0.625,"['Pull into gas station', 'Put bank card into machine', 'Insert pump into car', 'Pump fuel', 'Wait till pump stops']","['Insert pump into car', 'Get receipt']",Get receipt,1
6,0.75,"['Pull into gas station', 'Put bank card into machine', 'Insert pump into car', 'Pump fuel', 'Wait till pump stops', 'Get receipt']","['Put bank card into machine', 'Get into car']",Get into car,1
7,0.875,"['Pull into gas station', 'Put bank card into machine', 'Insert pump into car', 'Pump fuel', 'Wait till pump stops', 'Get receipt', 'Get into car']","['Leave gas station', 'Insert pump into car']",Leave gas station,0
0,0.0,[],"['go to the fuel station', 'deposit money']",go to the fuel station,0
1,0.125,['go to the fuel station'],"['get out of the car', 'stop the car']",stop the car,1
2,0.25,"['go to the fuel station', 'stop the car']","['drive away', 'get out of the car']",get out of the car,1
3,0.375,"['go to the fuel station', 'stop the car', 'get out of the car']","['deposit money', 'attach fuel pipe to car']",attach fuel pipe to car,1
4,0.5,"['go to the fuel station', 'stop the car', 'get out of the car', 'attach fuel pipe to car']","['take out the fuel pipe', 'start the fuel']",start the fuel,1
5,0.625,"['go to the fuel station', 'stop the car', 'get out of the car', 'attach fuel pipe to car', 'start the fuel']","['stop the car', 'deposit money']",deposit money,1
6,0.75,"['go to the fuel station', 'stop the car', 'get out of the car', 'attach fuel pipe to car', 'start the fuel', 'deposit money']","['take out the fuel pipe', 'go to the fuel station']",take out the fuel pipe,0
7,0.875,"['go to the fuel station', 'stop the car', 'get out of the car', 'attach fuel pipe to car', 'start the fuel', 'deposit money', 'take out the fuel pipe']","['drive away', 'stop the car']",drive away,0
0,0.0,[],"['Select an octane level of gas you want', 'Drive your car to a gas station']",Drive your car to a gas station,1
1,0.16666666666666666,['Drive your car to a gas station'],"['Drive your car to a gas station', 'Open up the gas hatch']",Open up the gas hatch,1
2,0.3333333333333333,"['Drive your car to a gas station', 'Open up the gas hatch']","['Select an octane level of gas you want', 'Return the hose and drive away']",Select an octane level of gas you want,0
3,0.5,"['Drive your car to a gas station', 'Open up the gas hatch', 'Select an octane level of gas you want']","['Swipe your credit card', 'Drive your car to a gas station']",Swipe your credit card,0
4,0.6666666666666666,"['Drive your car to a gas station', 'Open up the gas hatch', 'Select an octane level of gas you want', 'Swipe your credit card']","['Fill your car until the pump stops automatically', 'Open up the gas hatch']",Fill your car until the pump stops automatically,0
5,0.8333333333333334,"['Drive your car to a gas station', 'Open up the gas hatch', 'Select an octane level of gas you want', 'Swipe your credit card', 'Fill your car until the pump stops automatically']","['Select an octane level of gas you want', 'Return the hose and drive away']",Return the hose and drive away,1
0,0.0,[],"['after pumping for fuel get back into car and drive off', 'Get dressed to go to service station']",Get dressed to go to service station,1
1,0.14285714285714285,['Get dressed to go to service station'],"['Get dressed to go to service station', 'get in car to drive to service station']",get in car to drive to service station,1
2,0.2857142857142857,"['Get dressed to go to service station', 'get in car to drive to service station']","['after pumping for fuel get back into car and drive off', 'drive to service station and park at fuel pump']",drive to service station and park at fuel pump,1
3,0.42857142857142855,"['Get dressed to go to service station', 'get in car to drive to service station', 'drive to service station and park at fuel pump']","['get out your ATM card and insert into card holder', 'Get dressed to go to service station']",get out your ATM card and insert into card holder,0
4,0.5714285714285714,"['Get dressed to go to service station', 'get in car to drive to service station', 'drive to service station and park at fuel pump', 'get out your ATM card and insert into card holder']","['after pumping for fuel get back into car and drive off', 'pay for fuel']",pay for fuel,1
5,0.7142857142857143,"['Get dressed to go to service station', 'get in car to drive to service station', 'drive to service station and park at fuel pump', 'get out your ATM card and insert into card holder', 'pay for fuel']","['start pumping the fuel', 'get in car to drive to service station']",start pumping the fuel,0
6,0.8571428571428571,"['Get dressed to go to service station', 'get in car to drive to service station', 'drive to service station and park at fuel pump', 'get out your ATM card and insert into card holder', 'pay for fuel', 'start pumping the fuel']","['Get dressed to go to service station', 'after pumping for fuel get back into car and drive off']",after pumping for fuel get back into car and drive off,1
0,0.0,[],"['remove gas cap', 'pull up to pump']",pull up to pump,1
1,0.1,['pull up to pump'],"['open gas tank', 'put pump in car']",open gas tank,0
2,0.2,"['pull up to pump', 'open gas tank']","['fill tank', 'remove gas cap']",remove gas cap,1
3,0.3,"['pull up to pump', 'open gas tank', 'remove gas cap']","['choose octane', 'close gas cap']",choose octane,0
4,0.4,"['pull up to pump', 'open gas tank', 'remove gas cap', 'choose octane']","['return to car', 'put pump in car']",put pump in car,1
5,0.5,"['pull up to pump', 'open gas tank', 'remove gas cap', 'choose octane', 'put pump in car']","['fill tank', 'pay with credit card']",fill tank,0
6,0.6,"['pull up to pump', 'open gas tank', 'remove gas cap', 'choose octane', 'put pump in car', 'fill tank']","['open gas tank', 'close gas cap']",close gas cap,1
7,0.7,"['pull up to pump', 'open gas tank', 'remove gas cap', 'choose octane', 'put pump in car', 'fill tank', 'close gas cap']","['pay with credit card', 'put pump in car']",pay with credit card,0
8,0.8,"['pull up to pump', 'open gas tank', 'remove gas cap', 'choose octane', 'put pump in car', 'fill tank', 'close gas cap', 'pay with credit card']","['choose octane', 'get receipt']",get receipt,1
9,0.9,"['pull up to pump', 'open gas tank', 'remove gas cap', 'choose octane', 'put pump in car', 'fill tank', 'close gas cap', 'pay with credit card', 'get receipt']","['return to car', 'pull up to pump']",return to car,0
0,0.0,[],"['Open gas lid on car', 'Drive to gas station']",Drive to gas station,1
1,0.125,['Drive to gas station'],"['Pay for gas', 'Choose option that I want']",Pay for gas,0
2,0.25,"['Drive to gas station', 'Pay for gas']","['Choose option that I want', 'Wait for gas to finish pumping']",Choose option that I want,0
3,0.375,"['Drive to gas station', 'Pay for gas', 'Choose option that I want']","['Open gas lid on car', 'Wait for gas to finish pumping']",Open gas lid on car,0
4,0.5,"['Drive to gas station', 'Pay for gas', 'Choose option that I want', 'Open gas lid on car']","['Place tube into hole', 'Drive to gas station']",Place tube into hole,0
5,0.625,"['Drive to gas station', 'Pay for gas', 'Choose option that I want', 'Open gas lid on car', 'Place tube into hole']","['Choose option that I want', 'Wait for gas to finish pumping']",Wait for gas to finish pumping,1
