task_step,task_completion_percentage,previous_actions,choices,correct_choice,correct_action
6,65.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Find bus schedule information', 'go to bus stop', 'When you see your bus approaching, signal to the driver to stop.', 'Board the bus when it arrives', 'Pay for the ride']","['watch and listen for stop announcement', 'Go to the bus station']",watch and listen for stop announcement,0
7,70.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Find bus schedule information', 'go to bus stop', 'When you see your bus approaching, signal to the driver to stop.', 'Board the bus when it arrives', 'Pay for the ride', 'watch and listen for stop announcement']","['Pull cord at stop', 'Wait at bus stop for bus.']",Pull cord at stop,0
8,85.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Find bus schedule information', 'go to bus stop', 'When you see your bus approaching, signal to the driver to stop.', 'Board the bus when it arrives', 'Pay for the ride', 'watch and listen for stop announcement', 'Pull cord at stop']","['Bus stops at your destination.', 'Go to the bus stop']",Bus stops at your destination.,0
9,90.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Find bus schedule information', 'go to bus stop', 'When you see your bus approaching, signal to the driver to stop.', 'Board the bus when it arrives', 'Pay for the ride', 'watch and listen for stop announcement', 'Pull cord at stop', 'Bus stops at your destination.']","['Get down from the bus', 'Wait on the bench until the bus arrives']",Get down from the bus,0
0,0,[],"['Pay fee', 'Figure out the place you want to reach']",Figure out the place you want to reach,1
1,20.0,['Figure out the place you want to reach'],"['Get off the bus', ""Arrive at bus stop prior to bus's arrival.""]",Arrive at bus stop prior to bus's arrival.,1
2,45.0,"['Figure out the place you want to reach', ""Arrive at bus stop prior to bus's arrival.""]","['When the driver stops and opens the door, leave the bus.', 'Enter bus.']",Enter bus.,1
3,50.0,"['Figure out the place you want to reach', ""Arrive at bus stop prior to bus's arrival."", 'Enter bus.']","['Get down from the bus', 'Pay the toll']",Pay the toll,1
4,65.0,"['Figure out the place you want to reach', ""Arrive at bus stop prior to bus's arrival."", 'Enter bus.', 'Pay the toll']","['Wait.', 'Wait until the bus arrives at the destination']",Wait until the bus arrives at the destination,1
5,75.0,"['Figure out the place you want to reach', ""Arrive at bus stop prior to bus's arrival."", 'Enter bus.', 'Pay the toll', 'Wait until the bus arrives at the destination']","['stand up and depart the bus', 'Walk to bus stop']",stand up and depart the bus,0
6,80.0,"['Figure out the place you want to reach', ""Arrive at bus stop prior to bus's arrival."", 'Enter bus.', 'Pay the toll', 'Wait until the bus arrives at the destination', 'stand up and depart the bus']","['Enter bus', 'thank the driver, possibly tip']","thank the driver, possibly tip",1
0,0,[],"['Swipe bus pass', 'choose the route you want to take']",choose the route you want to take,1
1,20.0,['choose the route you want to take'],"['Sit in seat', 'walk to bus stop']",walk to bus stop,1
2,25.0,"['choose the route you want to take', 'walk to bus stop']","['Wait for bus at bus stop', 'sit down']",Wait for bus at bus stop,0
3,35.0,"['choose the route you want to take', 'walk to bus stop', 'Wait for bus at bus stop']","['Bus reaches at departure station', 'Get off the bus']",Bus reaches at departure station,0
4,40.0,"['choose the route you want to take', 'walk to bus stop', 'Wait for bus at bus stop', 'Bus reaches at departure station']","['When bus comes wait for doors to open', 'Get off bus']",When bus comes wait for doors to open,0
5,45.0,"['choose the route you want to take', 'walk to bus stop', 'Wait for bus at bus stop', 'Bus reaches at departure station', 'When bus comes wait for doors to open']","['Enter bus', 'get off']",Enter bus,0
6,60.0,"['choose the route you want to take', 'walk to bus stop', 'Wait for bus at bus stop', 'Bus reaches at departure station', 'When bus comes wait for doors to open', 'Enter bus']","['Go to bus stop', 'Sit in a seat until you see your destination']",Sit in a seat until you see your destination,1
7,75.0,"['choose the route you want to take', 'walk to bus stop', 'Wait for bus at bus stop', 'Bus reaches at departure station', 'When bus comes wait for doors to open', 'Enter bus', 'Sit in a seat until you see your destination']","['stand up and depart the bus', 'Wait at bus stop']",stand up and depart the bus,0
8,90.0,"['choose the route you want to take', 'walk to bus stop', 'Wait for bus at bus stop', 'Bus reaches at departure station', 'When bus comes wait for doors to open', 'Enter bus', 'Sit in a seat until you see your destination', 'stand up and depart the bus']","['Check bus schedule', 'Exit bus at your destination.']",Exit bus at your destination.,1
0,0,[],"['signal by bell for stop', 'choose the route you want to take']",choose the route you want to take,1
1,20.0,['choose the route you want to take'],"['Walk to bus stop', 'pay attention for your stop']",Walk to bus stop,0
2,25.0,"['choose the route you want to take', 'Walk to bus stop']","['Your destination place came', 'wait for bus']",wait for bus,1
3,35.0,"['choose the route you want to take', 'Walk to bus stop', 'wait for bus']","['Bus arrives at the source location', 'go to door']",Bus arrives at the source location,0
4,45.0,"['choose the route you want to take', 'Walk to bus stop', 'wait for bus', 'Bus arrives at the source location']","['Get into the bus', 'When your stop comes get up and go the exit door of bus']",Get into the bus,0
5,55.00000000000001,"['choose the route you want to take', 'Walk to bus stop', 'wait for bus', 'Bus arrives at the source location', 'Get into the bus']","['Wait for bus', 'Sit down']",Sit down,1
6,55.00000000000001,"['choose the route you want to take', 'Walk to bus stop', 'wait for bus', 'Bus arrives at the source location', 'Get into the bus', 'Sit down']","['find the bus stop', 'Find an open seat']",Find an open seat,1
7,60.0,"['choose the route you want to take', 'Walk to bus stop', 'wait for bus', 'Bus arrives at the source location', 'Get into the bus', 'Sit down', 'Find an open seat']","['Check to bus schedule to see when the bus is running.', 'wait for my stop']",wait for my stop,1
8,90.0,"['choose the route you want to take', 'Walk to bus stop', 'wait for bus', 'Bus arrives at the source location', 'Get into the bus', 'Sit down', 'Find an open seat', 'wait for my stop']","['When the driver stops and opens the door, leave the bus.', 'board bus']","When the driver stops and opens the door, leave the bus.",0
0,0,[],"['Watch for your destination', 'Find out how much the bus ride costs, either online or by calling bus company']","Find out how much the bus ride costs, either online or by calling bus company",1
1,10.0,"['Find out how much the bus ride costs, either online or by calling bus company']","['Find out bus schedule', 'Pay bus fare.']",Find out bus schedule,0
2,15.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Find out bus schedule']","['Decide which bus', 'Getting off the bus']",Decide which bus,0
3,20.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Find out bus schedule', 'Decide which bus']","['Once you arrive at destination, get off the bus', 'Go to bus stop']",Go to bus stop,1
4,25.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Find out bus schedule', 'Decide which bus', 'Go to bus stop']","['Find an open seat', 'wait at bus stop']",wait at bus stop,1
5,30.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Find out bus schedule', 'Decide which bus', 'Go to bus stop', 'wait at bus stop']","['Signal the driver to stop when you see your bus coming.', 'Wait to get to destination']",Signal the driver to stop when you see your bus coming.,0
6,45.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Find out bus schedule', 'Decide which bus', 'Go to bus stop', 'wait at bus stop', 'Signal the driver to stop when you see your bus coming.']","['Step onto arriving bus', 'Say thank you to the driver']",Step onto arriving bus,0
7,60.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Find out bus schedule', 'Decide which bus', 'Go to bus stop', 'wait at bus stop', 'Signal the driver to stop when you see your bus coming.', 'Step onto arriving bus']","['Go to a bus stop', 'Wait for destination']",Wait for destination,1
8,85.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Find out bus schedule', 'Decide which bus', 'Go to bus stop', 'wait at bus stop', 'Signal the driver to stop when you see your bus coming.', 'Step onto arriving bus', 'Wait for destination']","['Look at bus schedule.', 'Bus stops at destination']",Bus stops at destination,1
9,90.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Find out bus schedule', 'Decide which bus', 'Go to bus stop', 'wait at bus stop', 'Signal the driver to stop when you see your bus coming.', 'Step onto arriving bus', 'Wait for destination', 'Bus stops at destination']","['exit bus', 'pay bus fare']",exit bus,0
